# year,dir,winners_rank,path,created_by,prog,filetype,winners_show,display_via,winners_text,ext
1998,tomtorfs,null,.winner.json,jwinner,null,json,false,null,null,json
1998,tomtorfs,10,index.html,readme2index,null,html,true,browser,click here first,html
1998,tomtorfs,20,tomtorfs.c,null,main,c,true,github,winning source,c
1998,tomtorfs,30,Makefile,null,null,makefile,true,github,how to compile,null
1998,tomtorfs,50,tomtorfs.orig.c,null,orig,c,true,github,original source,c
1998,tomtorfs,150,crc.txt,null,null,text,true,github,painless guide to CRC algorithms,txt
1998,tomtorfs,300,1998_tomtorfs.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,anderson,null,README.md,null,null,markdown,false,null,null,md
2000,anderson,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,anderson,null,.winner.json,jwinner,null,json,false,null,null,json
2000,anderson,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,anderson,20,anderson.c,null,main,c,true,github,winning source,c
2000,anderson,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,anderson,50,anderson.orig.c,null,orig,c,true,github,original source,c
2000,anderson,300,2000_anderson.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,bellard,null,README.md,null,null,markdown,false,null,null,md
2000,bellard,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,bellard,null,.winner.json,jwinner,null,json,false,null,null,json
2000,bellard,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,bellard,20,bellard.c,null,main,c,true,github,winning source,c
2000,bellard,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,bellard,50,bellard.orig.c,null,orig,c,true,github,original source,c
2000,bellard,300,2000_bellard.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,bmeyer,null,README.md,null,null,markdown,false,null,null,md
2000,bmeyer,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,bmeyer,null,.winner.json,jwinner,null,json,false,null,null,json
2000,bmeyer,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,bmeyer,20,bmeyer.c,null,main,c,true,github,winning source,c
2000,bmeyer,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,bmeyer,50,bmeyer.orig.c,null,orig,c,true,github,original source,c
2000,bmeyer,100,lavabus.pgm,null,null,image,true,browser,Kilauea volcano bus trapped in lava,pgm
2000,bmeyer,100,michael.pgm,null,null,image,true,browser,author’s Godchild and Nephew,pgm
2000,bmeyer,150,lenna.glic,null,null,binary,true,browser,P10 scan of 1972 Playboy centerfold,glic
2000,bmeyer,300,2000_bmeyer.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,briddlebane,null,README.md,null,null,markdown,false,null,null,md
2000,briddlebane,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,briddlebane,null,.winner.json,jwinner,null,json,false,null,null,json
2000,briddlebane,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,briddlebane,20,briddlebane.c,null,main,c,true,github,winning source,c
2000,briddlebane,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,briddlebane,50,briddlebane.orig.c,null,orig,c,true,github,original source,c
2000,briddlebane,300,2000_briddlebane.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,dhyang,null,README.md,null,null,markdown,false,null,null,md
2000,dhyang,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,dhyang,null,.winner.json,jwinner,null,json,false,null,null,json
2000,dhyang,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,dhyang,20,dhyang.c,null,main,c,true,github,winning source,c
2000,dhyang,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,dhyang,50,dhyang.orig.c,null,orig,c,true,github,original source,c
2000,dhyang,300,2000_dhyang.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,dlowe,null,README.md,null,null,markdown,false,null,null,md
2000,dlowe,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,dlowe,null,.winner.json,jwinner,null,json,false,null,null,json
2000,dlowe,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,dlowe,20,dlowe.c,null,main,c,true,github,winning source,c
2000,dlowe,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,dlowe,50,dlowe.orig.c,null,orig,c,true,github,original source,c
2000,dlowe,300,2000_dlowe.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,jarijyrki,null,README.md,null,null,markdown,false,null,null,md
2000,jarijyrki,null,finance.sheet,null,null,spreadsheet,false,null,spreadsheet,sheet
2000,jarijyrki,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,jarijyrki,null,.winner.json,jwinner,null,json,false,null,null,json
2000,jarijyrki,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,jarijyrki,20,jarijyrki.c,null,main,c,true,github,winning source,c
2000,jarijyrki,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,jarijyrki,50,jarijyrki.orig.c,null,orig,c,true,github,original source,c
2000,jarijyrki,300,2000_jarijyrki.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,natori,null,README.md,null,null,markdown,false,null,null,md
2000,natori,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,natori,null,.winner.json,jwinner,null,json,false,null,null,json
2000,natori,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,natori,20,natori.c,null,main,c,true,github,winning source,c
2000,natori,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,natori,40,natori.alt.c,null,alt,c,true,github,alternative source,c
2000,natori,50,natori.orig.c,null,orig,c,true,github,original source,c
2000,natori,300,2000_natori.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,primenum,null,README.md,null,null,markdown,false,null,null,md
2000,primenum,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,primenum,null,.winner.json,jwinner,null,json,false,null,null,json
2000,primenum,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,primenum,20,primenum.c,null,main,c,true,github,winning source,c
2000,primenum,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,primenum,50,primenum.orig.c,null,orig,c,true,github,original source,c
2000,primenum,300,2000_primenum.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,rince,null,README.md,null,null,markdown,false,null,null,md
2000,rince,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,rince,null,.winner.json,jwinner,null,json,false,null,null,json
2000,rince,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,rince,20,rince.c,null,main,c,true,github,winning source,c
2000,rince,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,rince,50,rince.orig.c,null,orig,c,true,github,original source,c
2000,rince,150,dmy2jd.c,null,null,c,true,github,supplementary program source,c
2000,rince,300,2000_rince.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,robison,null,README.md,null,null,markdown,false,null,null,md
2000,robison,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,robison,null,.winner.json,jwinner,null,json,false,null,null,json
2000,robison,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,robison,20,robison.c,null,main,c,true,github,winning source,c
2000,robison,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,robison,50,robison.orig.c,null,orig,c,true,github,original source,c
2000,robison,300,2000_robison.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,schneiderwent,null,README.md,null,null,markdown,false,null,null,md
2000,schneiderwent,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,schneiderwent,null,.winner.json,jwinner,null,json,false,null,null,json
2000,schneiderwent,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,schneiderwent,20,schneiderwent.c,null,main,c,true,github,winning source,c
2000,schneiderwent,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,schneiderwent,50,schneiderwent.orig.c,null,orig,c,true,github,original source,c
2000,schneiderwent,150,schneiderwent.data,null,null,binary,true,github,table lookups values,data
2000,schneiderwent,300,2000_schneiderwent.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,thadgavin,null,README.md,null,null,markdown,false,null,null,md
2000,thadgavin,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,thadgavin,null,.winner.json,jwinner,null,json,false,null,null,json
2000,thadgavin,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,thadgavin,20,thadgavin.c,null,main,c,true,github,winning source,c
2000,thadgavin,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,thadgavin,40,thadgavin.alt.c,null,alt,c,true,github,alternative source,c
2000,thadgavin,50,thadgavin.orig.c,null,orig,c,true,github,original source,c
2000,thadgavin,300,2000_thadgavin.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2000,tomx,null,README.md,null,null,markdown,false,null,null,md
2000,tomx,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2000,tomx,null,.winner.json,jwinner,null,json,false,null,null,json
2000,tomx,10,index.html,readme2index,null,html,true,browser,click here first,html
2000,tomx,20,tomx.c,null,main,c,true,github,winning source,c
2000,tomx,30,Makefile,null,null,makefile,true,github,how to compile,null
2000,tomx,50,tomx.orig.c,null,orig,c,true,github,original source,c
2000,tomx,150,mkentry.c,null,null,c,true,github,IOCCC mkentry source from 1998,c
2000,tomx,300,2000_tomx.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2001,anonymous,null,README.md,null,null,markdown,false,null,null,md
2001,anonymous,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2001,anonymous,null,.winner.json,jwinner,null,json,false,null,null,json
2001,anonymous,10,index.html,readme2index,null,html,true,browser,click here first,html
2001,anonymous,20,anonymous.c,null,main,c,true,github,winning source,c
2001,anonymous,30,Makefile,null,null,makefile,true,github,how to compile,null
2001,anonymous,50,anonymous.orig.c,null,orig,c,true,github,original source,c
2001,anonymous,100,anonymous.bed.c,null,null,c,true,github,roll over song C source,c
2001,anonymous,100,anonymous.ten.c,null,null,c,true,github,green bottles song C source,c
2001,anonymous,150,try.me.sh,null,null,shellscript,true,github,how to run,sh
2001,anonymous,300,2001_anonymous.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2001,bellard,null,README.md,null,null,markdown,false,null,null,md
2001,bellard,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2001,bellard,null,.winner.json,jwinner,null,json,false,null,null,json
2001,bellard,10,index.html,readme2index,null,html,true,browser,click here first,html
2001,bellard,20,bellard.c,null,main,c,true,github,winning source,c
2001,bellard,30,Makefile,null,null,makefile,true,github,how to compile,null
2001,bellard,50,bellard.orig.c,null,orig,c,true,github,original source,c
2001,bellard,100,bellard.otccex.c,null,null,c,true,github,example otcc source,c
2001,bellard,100,otccelf.c,null,null,c,true,github,another example otcc source,c
2001,bellard,300,2001_bellard.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2001,cheong,null,README.md,null,null,markdown,false,null,null,md
2001,cheong,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2001,cheong,null,.winner.json,jwinner,null,json,false,null,null,json
2001,cheong,10,index.html,readme2index,null,html,true,browser,click here first,html
2001,cheong,20,cheong.c,null,main,c,true,github,winning source,c
2001,cheong,30,Makefile,null,null,makefile,true,github,how to compile,null
2001,cheong,50,cheong.orig.c,null,orig,c,true,github,original source,c
2001,cheong,300,2001_cheong.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2001,coupard,null,README.md,null,null,markdown,false,null,null,md
2001,coupard,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2001,coupard,null,.winner.json,jwinner,null,json,false,null,null,json
2001,coupard,10,index.html,readme2index,null,html,true,browser,click here first,html
2001,coupard,20,coupard.c,null,main,c,true,github,winning source,c
2001,coupard,30,Makefile,null,null,makefile,true,github,how to compile,null
2001,coupard,50,coupard.orig.c,null,orig,c,true,github,original source,c
2001,coupard,300,2001_coupard.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2001,ctk,null,README.md,null,null,markdown,false,null,null,md
2001,ctk,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2001,ctk,null,.winner.json,jwinner,null,json,false,null,null,json
2001,ctk,10,index.html,readme2index,null,html,true,browser,click here first,html
2001,ctk,20,ctk.c,null,main,c,true,github,winning source,c
2001,ctk,30,Makefile,null,null,makefile,true,github,how to compile,null
